initialTime,duration,power,taskPriority,executionPriority,Execute
37.454011884736246,2.666196359547577,1.523411367471812,0.672702994208898,0.5719958782835928,0
95.07143064099162,5.877108526405223,1.4939575981439996,0.7966813971913723,0.8054323292999863,1
73.1993941811405,8.856512522887675,2.8125091610420734,0.250467898792499,0.760160929790159,0
59.86584841970366,7.590023977686051,1.4990923996990122,0.6248740996069989,0.15389990469377368,0
15.601864044243651,8.259050330753048,1.543899452257262,0.5717459831437487,0.1492494697414739,0
15.599452033620265,6.929050300396456,2.5187965248359276,0.8328303767882711,0.2681743677449133,0
5.8083612168199465,7.230489080660672,1.89947968490108,0.9060870604812605,0.3610747263410372,0
86.61761457749351,8.642760864087872,2.553421113910362,0.012156771477386807,0.4084555814084826,0
60.11150117432088,3.2470120797326736,1.1307323151287705,0.6740199190587927,0.6796972168333453,1
70.80725777960456,5.404824672788264,1.9751423873467686,0.05183579911972902,0.056680432165835404,0
2.0584494295802447,2.99088497637642,1.0672272003665653,0.5488586650773559,0.034672704226066386,0
96.99098521619943,9.889012071969823,1.125306406910709,0.2876327290436782,0.391910562943909,0
83.24426408004217,9.49653405717952,2.8128749066888217,0.3067765995221412,0.6971636921379805,0
21.233911067827616,1.354841302316553,1.2784907422351903,0.3529585034523566,0.19343534295648257,0
18.182496720710063,7.350176552641196,2.064841364550434,0.6212924490496101,0.6415044812562517,0
18.34045098534338,9.327234856740992,1.822191205201413,0.3340499656687692,0.25982813794029946,0
30.42422429595377,2.6251781061460018,1.6946866525176854,0.7326990505902804,0.8860861088135163,1
52.475643163223786,6.111507074973665,2.799666691374545,0.4045273855738697,0.8956899442666165,0
43.194501864211574,9.239394678292376,1.043646793550979,0.06835320030995862,0.2972872042813265,0
29.122914019804192,1.3055138072721895,2.3275793723511784,0.7837598424841072,0.2299937539632405,0
61.18528947223795,7.276782405221559,2.926788868427101,0.285758324592706,0.41130397206623126,0
13.949386065204184,3.676141066352957,2.120336366923684,0.43276687959926263,0.24053158518014872,0
29.214464853521815,9.319565758388773,2.8736449240661837,0.6854438832219015,0.6723838432917036,0
36.63618432936917,9.73952420648831,1.1045157585720475,0.332456157148712,0.8260646845482855,1
45.606998421703594,9.498398402020905,1.8375866381483228,0.056585656146715624,0.673092130911217,0
78.51759613930136,5.267927949917174,1.5203155819241023,0.3739210470128136,0.8243504472493495,0
19.967378215835975,8.758383858903821,2.4616419299614596,0.9444485826943034,0.39699216220747413,0
51.42344384136116,8.600944586815633,2.9625941809944933,0.6417343972985582,0.15631697070886086,0
59.24145688620425,3.871904259189301,1.5130601248884956,0.6714791486672069,0.7379509473975921,1
4.645041271999773,8.460239267356096,2.3083492029481487,0.6322821536376398,0.3604745051415539,0
60.75448519014384,1.3330687124394336,1.3961952655194803,0.1989921389594368,0.6712708252291325,0
17.052412368729154,6.366428906338477,2.13066050914322,0.41833386410228013,0.27064394198176567,0
6.505159298527952,3.0700795355893273,1.9278649733766724,0.7509397983633183,0.08122963480667267,0
94.88855372533332,2.0851019719955093,2.944010659263074,0.10137289755315915,0.9925817954877634,0
96.56320330745594,1.6925788146628824,2.217054545392933,0.27785277608971226,0.15620150793059928,0
80.83973481164611,7.266598982903258,1.6990127441736376,0.2763191084658536,0.988420993963481,0
30.46137691733707,4.058874673912595,1.2281915697758667,0.432018927594506,0.9772799325664473,1
9.767211400638388,7.522900943758853,1.3024936574698691,0.9803687409421851,0.7938181039080396,1
68.42330265121569,1.5882070671904813,1.4506338599024702,0.06750254668382194,0.6594229620819976,0
44.01524937396013,3.837613040475493,1.501933322680596,0.518700994380595,0.5778070502510847,0
12.203823484477883,5.855421631378035,2.7012321156822754,0.17936468201221045,0.8661015453778347,0
49.51769101112702,8.116508483550671,2.12244557656505,0.9706765454097441,0.28943952161948794,0
3.4388521115218396,3.8687725263886295,2.046781822748733,0.1133035047274642,0.46768121248487704,0
90.9320402078782,6.633022387933082,1.229537743738435,0.40360100236159124,0.6193899693665019,0
25.87799816000169,8.973799734125684,2.72027938669887,0.7378849848346062,0.4111904758694911,0
66.2522284353982,6.542768693640741,2.4456286064169674,0.7045544280274453,0.427486454090268,0
31.171107608941096,3.096635272782704,1.1353367238000032,0.42272863689393225,0.3302846675020844,0
52.00680211778108,1.2196070340088423,2.4156701944595373,0.34652416795271823,0.564231816684536,0
54.67102793432797,8.830889865108368,2.087076434685292,0.39761237855287057,0.850574528015116,0
18.485445552552704,1.1914246976534844,1.1634506914935565,0.2642762631586393,0.20152837800631285,0
96.95846277645586,8.872315054157795,1.916601283057313,0.2053329387067998,0.9344330387534414,0
77.51328233611146,5.760434206244907,1.969392574260094,0.48303969755889,0.6890876537482297,0
93.9498941564189,9.451609286616065,1.3315490803265515,0.2685337560676073,0.8232732126800302,0
89.48273504276489,8.189049121962988,2.8913962940005646,0.2874616648972501,0.5561906926300116,0
59.78999788110851,9.981406994800038,2.699950742961324,0.6567560634745571,0.7795167014240635,0
92.18742350231169,4.156406339065391,2.3380446746582164,0.9685373316998922,0.01620039733946721,0
8.84925020519195,7.904694600380142,1.9245911220012144,0.6036372005593751,0.8183804247795352,0
19.59828624191452,4.617378222483179,1.823531083169017,0.07697946706496628,0.04013885908536652,0
4.522728891053807,5.318880582735179,2.3019469343019083,0.07558361385406698,0.8899133763628625,0
32.53303307632643,6.64754916896533,2.0908637388138107,0.951423220845566,0.9919627472386433,1
38.8677289689482,8.863094027677048,1.1245462117637712,0.29729079030733363,0.2940674621767778,0
27.134903177389592,9.856751222793656,2.0250052975406634,0.09206698608247543,0.21031855628579366,0
82.87375091519293,7.914460724780664,2.612807234465679,0.5990445871503816,0.7653633638580407,0
35.67533266935893,4.759901039506004,1.9184797551939161,0.6236487782902661,0.2530263409202532,0
28.093450968738075,4.792213020493632,1.1039131551085368,0.6485048201186882,0.8655623831722035,1
54.26960831582485,7.638240714300023,2.572556398768066,0.2674020278575413,0.10284259215747671,0
14.092422497476264,3.148994311914721,1.4027275642719488,0.015110684214475034,0.12595519637935826,0
80.21969807540397,1.994267018182552,1.5172416697760776,0.9650153694544719,0.9791515551006156,1
7.455064367977082,4.191599418766989,1.3294127068645918,0.2508930456911025,0.6738388982700046,0
98.68869366005173,3.5851509248867357,1.660430129742995,0.6760262880525475,0.8468872244289528,1
77.22447692966574,3.6667730841039106,2.51350301137727,0.7066298698787096,0.324329377351518,0
19.87156815341724,3.1024697594491895,2.0387717190078747,0.6100074170794857,0.6764837495206044,0
0.5522117123602399,1.378838706727257,1.4097625483014251,0.3129073942136482,0.5942418273085972,0
81.54614284548342,1.1608654126007243,2.7556601563040815,0.27109625376406576,0.603150120122947,0
70.68573438476172,9.889501507624283,2.759163709903058,0.5976682827027031,0.6825324595377216,0
72.90071680409874,4.849958203622761,2.741156850092014,0.8660956336116915,0.5753591731290986,0
77.12703466859458,4.4589398244371345,1.4775924227630786,0.9467337289233956,0.42906236930266595,1
7.4044651734090365,7.116825544237629,1.9024786883619762,0.10590580440375763,0.27592269438054684,0
35.84657285442726,2.9642849907855773,2.96997931228175,0.15482861259771985,0.768581330913202,0
11.586905952512971,9.549650655552028,2.5440249526199805,0.9447362587830797,0.2262724300031862,0
86.31034258755935,8.07710512973997,1.0543348424511196,0.7365352283347926,0.6923543061544142,1
62.329812682755794,1.8046990208103355,1.130409182520984,0.8829938248297731,0.23333282264932664,1
33.08980248526492,4.758226982064356,1.9278627536246655,0.20263263413534316,0.6253301699544539,0
6.355835028602364,8.912064768059482,2.8184404117231203,0.5875858711094019,0.7470782671290289,0
31.09823217156622,9.502588200622693,2.0774035959054284,0.7011395944174736,0.2187138889065392,0
32.518332202674706,5.2066136012488275,1.9956250160685804,0.6801118854469727,0.05994330086130828,0
72.96061783380641,6.520702502896369,1.2109473999132612,0.4081516908666981,0.13097374299417408,0
63.75574713552131,2.503305514828677,2.313560209448588,0.015394891691308477,0.6059969672710255,0
88.72127425763266,9.92051763523279,2.6442063212004507,0.5829260568042631,0.8494464062257355,0
47.22149251619493,3.0850453124509905,1.7608400150151247,0.25310153917960876,0.04499682123542437,0
11.959424593830171,9.48458596721613,2.551223701850655,0.45025424614289034,0.7341512590416462,0
71.3244787222995,6.846819840931316,2.928953307801623,0.9575810150838173,0.3413186459500521,0
76.07850486168974,6.469631153909732,1.4075329182553782,0.3990353176424347,0.4785283699195225,0
56.127719756949624,5.614196599148578,2.0466592623894826,0.8398016066644267,0.9288595498455656,1
77.0967179954561,3.076028305459828,1.574275916169151,0.18854060574925113,0.33197150473584547,0
49.379559636439076,2.5887522880495744,2.5857088380676787,0.6724604980250288,0.46533693393948605,0
52.27328293819941,2.9843758816315784,2.1551867317623152,0.9770069544389435,0.013682414760681105,0
42.75410183585496,2.6779443592982908,2.2691648351006073,0.10189310087293679,0.08159872000483837,0
2.541912674409519,8.01626026210078,2.595828319231788,0.008319942227192012,0.258591591134784,0
10.789142699330444,4.151127332500571,1.7919409453249098,0.43358279263261434,0.027852240821074403,0
3.142918568673425,1.5205840890705673,2.8301801368140866,0.0926254830513672,0.631375326048251,0
63.64104112637804,9.721923671267302,2.06605773449228,0.7483843496762314,0.4263983568016225,0
31.435598107632668,8.954072964670832,1.315909645670696,0.9145486638485589,0.548145202728022,1
50.85706911647028,9.349770548756917,2.391798236337605,0.43402097270875883,0.17464718589632955,0
90.7566473926093,9.954170403817917,2.586522700876509,0.25871164215544096,0.2959320294366161,0
24.929222914887493,2.5650572429753855,1.6335233541350533,0.4344033190066098,0.6638244748527251,0
41.038292303562976,4.566178170123929,2.7143585139975057,0.723447817850001,0.9653027236303998,0
75.55511385430486,7.824146281336822,2.812286509531533,0.009054161580370979,0.0504167736022092,0
22.879816549162246,7.26418556248413,1.5538089747556179,0.5894539894846972,0.8903843208552661,1
7.697990982879299,2.3850631570586955,2.9670429454304443,0.6132916848873791,0.5768812013112085,0
28.9751452913768,8.34249812491556,1.2814230560975168,0.6376882468959355,0.5639195667556237,1
16.122128725400444,3.019965146529946,1.40403133680498,0.2420220799808772,0.5002785352077603,0
92.96976523425731,3.0143585334036076,1.3684496784760523,0.7140527233781268,0.06939408590418339,0
80.8120379564417,5.832769806040722,2.787979420015741,0.0913914863317764,0.08987685173616067,0
63.34037565104234,6.336459413575328,2.3085851046499237,0.1992703364668008,0.6009120056590861,0
87.14605901877177,6.220775870540301,1.3042085664445457,0.8774700466544819,0.3409585714355583,1
80.36720768991145,1.8233815365797938,1.880646836736698,0.7387231507265664,0.9172680665776807,1
18.657005888603585,8.897147763673424,2.230596050139604,0.013745554011345251,0.40659053735947226,0
89.25589984899777,3.3904003832983545,1.1669281699787666,0.2483762603698002,0.14328145870264108,0
53.93422419156507,2.1656342915452376,2.7648327368146774,0.21440648299316456,0.714718833502036,0
80.74401551640625,8.998732718820794,2.6072070708830704,0.2708063280369726,0.29335342144100984,0
89.60912999234932,9.60086348406778,2.0104135471532762,0.2475597702798864,0.5254703073558932,0
31.800347497186387,8.759148555389055,2.934253230518341,0.06252629574284574,0.69783278550517,0
11.005192452767677,8.285644672523903,1.8355219585501994,0.45894051659682034,0.9002641112020704,0
22.793516254194166,6.8971778257511955,2.968220638072996,0.7327334747861651,0.7921911948016761,0
42.71077886262563,5.957716335482254,2.335839997607254,0.6067317247174364,0.6763610678727241,0
81.80147659224932,1.7828808392026914,2.269342546507883,0.6728716685980798,0.6796331823951436,0
86.07305832563435,4.676078917636288,1.33190979059157,0.08114917853623915,0.9459246440320865,0
0.6952130531190703,4.354196653110826,2.763855516609288,0.9514907101767872,0.29582409749653604,0
51.07473025775657,3.337784053842936,1.8549793758412303,0.8384918338430248,0.0011120941961874076,0
41.7411003148779,7.510781023197264,1.3244668115649587,0.8050903184956627,0.2719545593981987,0
22.210781047073024,5.4628816157089375,1.025215039951518,0.8229838050417675,0.217891379626744,1
11.98653673336828,1.7294159431688314,2.119511367276765,0.9327105081327614,0.6618345851139982,0
33.7615171403628,2.981648817548302,2.054799244245353,0.5442539661136977,0.633711599765529,0
94.29097039125192,7.149328872936364,2.438707244738317,0.2002820178676259,0.5934613827047238,0
32.320293202075526,1.6851777354127018,2.7805161060356043,0.6167836078525412,0.0162434432094537,0
51.87906217433661,8.660862226438919,1.158813169286059,0.742881493667939,0.7287780544506475,1
70.30189588951778,5.4563187431257685,2.462992980680725,0.7379173933540254,0.3235304124854915,0
36.3629602379294,5.325279195939832,1.3748238881951644,0.5214490241668801,0.6650559890066311,1
97.17820827209607,6.331670061935658,2.716354106314328,0.06845871933357806,0.5565784285021533,0
96.24472949421113,8.422128693326343,2.6381270277233124,0.3711129384301278,0.3427309254279072,0
25.178229582536417,4.1302828711197375,2.0815875099710888,0.9207666084633573,0.13457626710410775,0
49.72485058923854,7.102145373031572,2.420485597246623,0.584448909757426,0.09441889766048095,0
30.087830981676966,6.09158767596212,1.6287002263674968,0.5383319432557134,0.8315183331122236,0
28.484049437746762,3.403254431524792,1.9423357978656293,0.2688535143821935,0.918397542081558,0
3.6886947354532795,8.907669877196422,2.643273795420943,0.3684489199165789,0.6497880467642996,0
60.956433397989684,8.176834194462353,1.9185303943464278,0.8953460891531693,0.10343411486048337,0
50.26790232288615,6.926066511925829,1.7155965306508836,0.6664630475268357,0.4020272168882407,0
5.147875124998935,8.655235561848176,1.9884248945005998,0.7873870267523329,0.7289392001051572,0
27.864646423661142,8.805647808638222,2.6564985048744365,0.45434542306765513,0.7798208840100681,0
90.82658859666537,7.3752667904353135,1.6704160947417455,0.6302472194561579,0.1182186222910886,0
23.95618906669724,8.533119955273047,1.3475231862714876,0.24838360874320753,3.071884538241587e-05,0
14.48948720912231,7.277243155023553,2.4240280406615615,0.7054608302834863,0.712137045880605,0
48.9452760277563,7.121266945842704,2.651956425416164,0.4276013337033373,0.35659617598620563,0
98.56504541106007,6.5675024039366585,1.2012749570470667,0.4425455148147456,0.25448133161826025,0
24.20552715115004,7.774449756018771,1.4797482255118894,0.6493223245768817,0.01289746978952544,0
67.21355474058785,2.427445947637663,1.2839439795219878,0.9362806214689267,0.5402994067614997,1
76.16196153287176,8.927836832790355,1.6958828231643333,0.06400634660862092,0.8511507354259817,0
23.763754399239968,8.846591749707088,1.9007019578108253,0.8247432373470076,0.9576316462725879,1
72.82163486118596,1.2632255473110323,2.4976526739266127,0.2923831104121931,0.5657449506132892,0
36.77831327192532,8.432350755082865,2.3022951697633482,0.4439194545063778,0.5144613277398942,0
63.23058305935795,2.1598288072610066,2.241857134956862,0.021913328775008956,0.0850563854892411,0
63.35297107608947,4.016069688332277,1.7047498932193088,0.30104607783431303,0.5488728015425998,0
53.57746840747585,7.69157430662447,2.6828951061695197,0.5026312426301305,0.3799790789653946,0
9.02897700544083,2.4468390644347737,1.9425743347963291,0.05617607734743901,0.6071352808835769,0
83.5302495589238,8.36170321707156,2.958209876030309,0.49109572938316515,0.3887263478765467,0
32.07800649717358,8.489207601619677,2.2682842765914737,0.9271106288584273,0.24029912345036675,0
18.651851039985424,5.567209603847526,1.2525294831290055,0.10539321810780522,0.0949652752283765,0
4.077514155476392,1.0574728454515023,2.352355124150868,0.7644407280755043,0.31491844458889573,0
59.08929431882418,3.583343198574215,1.650208030863398,0.40967105337599263,0.09664483428775228,0
67.75643618422824,6.55234226538168,2.372654393372195,0.655173714524338,0.17689695082398393,0
1.6587828927856152,9.830675602246812,1.1392822963248115,0.26023659798522936,0.9873361585795459,1
51.2093058299281,6.686321743150016,1.3497628743519188,0.1594922625413583,0.4441035569066186,0
22.649577519793795,3.338232229577438,2.7114745178115727,0.16046261427122643,0.5318717665050166,0
