id,start_time,end_time,duration,power,voltage,priority_t,priority_e
1,1713878002,1713878012,10,0.5401208420475933,4.984279966577109,0.7482671338019868,0.6767157305219257
2,1713864802,1713864805,3,0.8914857054352655,3.344784640631399,0.2769417090896607,0.9775281935303597
3,1713933382,1713933385,3,0.5250986682673129,4.112417515913157,0.5307568810523383,0.9542780780851485
4,1714014622,1714014625,3,1.453000410459335,4.33464772594594,0.9849226055318796,0.15674750415825592
5,1713981262,1713981268,6,0.8324290909462282,4.3622590487145905,0.17416687269860914,0.6859239416912777
6,1713946342,1713946347,5,0.5042547822775547,3.4563731487530225,0.38295940408891427,0.4255161380194965
7,1714088242,1714088244,2,1.088367404496748,4.271788253254522,0.7396370798341618,0.9281088116669397
8,1714034002,1714034011,9,1.1617241890911834,4.783513254770266,0.6344690174211941,0.9857842305180156
9,1714059562,1714059569,7,0.5406574587550753,4.627473506528279,0.21035095447966962,0.623810493509738
10,1714160602,1714160603,1,1.3000494500068676,3.0101480164992056,0.14734740917169326,0.32715969484074947
11,1714210282,1714210284,2,1.215538578544718,3.9397706691774275,0.5138592617116295,0.8925492294395839
12,1714221442,1714221444,2,1.0025111245280467,3.1713976517794,0.32044983214911427,0.4257309494345727
13,1714321522,1714321529,7,0.6533960377884557,3.078076168422048,0.9232290919216356,0.9700081333973143
14,1714391782,1714391789,7,1.3543379133165763,4.54477450566241,0.9600450744235839,0.5561202894411124
15,1714449322,1714449332,10,1.1184140441474062,3.6222200766086483,0.8489275877428951,0.530431831285705
16,1714535302,1714535307,5,0.9136449580961314,3.642179320502702,0.5879746663229594,0.8432967554179105
17,1714524142,1714524143,1,0.6100583270496513,3.2019761118199446,0.7551000386822607,0.41891469008755855
18,1714509022,1714509025,3,0.9608828318524442,4.4956691470197665,0.6906459514333129,0.48150264547776156
19,1714520722,1714520730,8,1.2688756389295883,4.926659865016443,0.9639119077402156,0.12287545804158634
20,1714578502,1714578510,8,0.5467509801001104,3.6125449022179286,0.2163888254469248,0.1378947561192071
21,1714706542,1714706550,8,0.9151644228593266,3.0779803948416937,0.818282280998488,0.49874480663890053
22,1714672102,1714672111,9,1.232279866809563,4.0127761096651735,0.47055636017119484,0.8291382548679548
23,1714685962,1714685963,1,1.3990503477878953,3.223075540256305,0.27151870627156527,0.46304016030883977
24,1714804162,1714804169,7,0.8242026325915289,4.776262829960898,0.5954270086746171,0.5162882732277189
25,1714854862,1714854868,6,1.3791350132267999,3.0385441610996056,0.8173445277343654,0.9901506723451216
26,1714855702,1714855709,7,1.4474134908767755,4.368450994249548,0.5486966064928649,0.4748903743144801
27,1714934122,1714934127,5,0.827935315044551,3.917602343887264,0.9861330306980486,0.31306846099116853
28,1714900282,1714900285,3,1.3669195489068964,4.284954850226954,0.23414457550831563,0.6081000143685243
29,1714947202,1714947203,1,1.2501458389986544,4.131973637831934,0.7705490596685926,0.8265495206341826
30,1714948642,1714948644,2,1.4147824347752245,4.3745613244449215,0.3146438611691478,0.43426049317248505
31,1714983382,1714983390,8,0.9874529837247622,4.870288186026311,0.445108902364581,0.7927433385197745
32,1715115682,1715115692,10,1.163692169694254,3.2348092302056264,0.2533520531967711,0.1604023092524038
33,1715106922,1715106930,8,0.5540353104670198,4.28764387556426,0.9607371724669651,0.5192686151018217
34,1715218042,1715218046,4,1.242876366944162,4.822560087324881,0.13611132997414768,0.1770532343298778
35,1715185582,1715185591,9,0.511378683837925,4.532344502121605,0.9446739304910273,0.24225524339752494
36,1715285302,1715285310,8,1.2861500177709604,4.157346977762176,0.9651100558980868,0.716705956166182
37,1715303902,1715303903,1,1.226432479527603,4.461216465739663,0.3152006023285876,0.886704289169598
38,1715242642,1715242643,1,1.3924919314715987,3.5352597910305823,0.7114432102256244,0.2864267559223208
39,1715267302,1715267310,8,0.8906190178373306,4.556872754744401,0.22272819029722735,0.20286042637792887
40,1715397742,1715397748,6,0.5693442052582047,4.534234536356711,0.33677742323993964,0.7005275602978192
41,1715346262,1715346266,4,1.1668161876304146,3.7377869503634513,0.4735361361004865,0.20671232728914724
42,1715378122,1715378123,1,1.3817634000370702,4.148515460969402,0.9085733323497,0.9795576513858971
43,1715328022,1715328025,3,1.1796679037213522,3.947509539411535,0.13708751983296144,0.6522451491516396
44,1715465182,1715465191,9,0.6679868676047923,3.8691354562066813,0.680872171284248,0.8498126679084459
45,1715442442,1715442448,6,1.0373692870790927,3.2166175236496377,0.518020628670227,0.4791262220074535
46,1715506402,1715506408,6,0.8827907640961666,4.743231728307173,0.7341500348606131,0.9475155004681882
47,1715564242,1715564246,4,1.478173038810147,3.988066677174817,0.9931205074106361,0.3214471525479824
48,1715506282,1715506288,6,1.3423349059187863,3.5081485163084327,0.3044560425362398,0.3766043726654831
49,1715573902,1715573904,2,0.6461712316098234,3.879626992229481,0.355421042628179,0.6149982778544426
50,1715601622,1715601628,6,0.7937842599806175,3.0718679099508046,0.9545486319934607,0.5323961364174601
51,1715719222,1715719231,9,1.0207602071399187,3.910161376580093,0.4821445225240175,0.6433344168585208
52,1715685202,1715685212,10,0.884075437789571,3.2159947127155863,0.6962525009965648,0.7150594409436033
53,1715740582,1715740587,5,0.7067896801524687,4.458016372388247,0.3369456836474757,0.556990374182217
54,1715698042,1715698043,1,0.9375488837649629,3.1094707622279643,0.7561855219627652,0.52131371549366
55,1715803582,1715803588,6,1.4094015080752686,4.671387715945934,0.6214150810853787,0.7442925189248308
56,1715771662,1715771671,9,0.9145451407173546,4.034727406243385,0.9842625432081982,0.42442694741033427
57,1715835142,1715835148,6,1.2416870301950271,3.257198567481276,0.9576456813282334,0.8333519316260118
58,1715877502,1715877505,3,1.0481148405253262,4.247845678181175,0.14441149797048053,0.8933132865898556
59,1715889262,1715889265,3,0.9408053235589372,4.964097165517845,0.5613812731213079,0.1737014724266665
60,1715925802,1715925806,4,1.4329617615552726,3.6424515898492915,0.3294439951540684,0.6243417324387249
61,1715933962,1715933971,9,0.639025833651397,3.47541469216337,0.40720317892285596,0.5271457038529883
62,1715958802,1715958810,8,1.0290724757709142,4.0852760020700565,0.78105476499149,0.47713236507546375
63,1715989102,1715989104,2,1.2030004022156577,3.6503622949770023,0.8651356257167035,0.22289043906069883
64,1715952442,1715952443,1,1.4019806058315178,3.983457852066649,0.522299520736619,0.8257574040936543
65,1716025942,1716025943,1,1.108464974927293,3.066356028148701,0.19871559641242217,0.6135859149960119
66,1716031222,1716031224,2,1.0434246574754518,4.223557131843858,0.3849351965586454,0.7082620741164233
67,1716092602,1716092607,5,0.9363189595724859,4.73042209453893,0.7596696823713114,0.7991729521189597
68,1716047122,1716047127,5,1.451127268955283,3.3449195983032327,0.8840959893199579,0.36029169081767864
69,1716148582,1716148583,1,0.9017850020351122,4.5894207139868515,0.21120420187785144,0.3806758807449443
70,1716182782,1716182788,6,1.0952913104334097,4.996707647766955,0.30387541997841705,0.4961113238860685
71,1716239302,1716239309,7,1.2801336322211738,4.067508672101993,0.23665039995516773,0.6186939627156117
72,1716212662,1716212669,7,0.6362493715477181,3.9475309063823483,0.8300590807031589,0.5056370946930994
73,1716192682,1716192683,1,1.0378195956062775,3.344068252150217,0.6261752591050592,0.16460656115050165
74,1716191122,1716191129,7,1.2562760762767455,4.412161441978829,0.2825389681678549,0.3296014410935988
75,1716341002,1716341012,10,1.2103790052472596,4.752676862324421,0.992662666116482,0.4204337578518428
76,1716325282,1716325289,7,0.696167354330091,4.708063295896048,0.9851868191337659,0.8895342865737961
77,1716397402,1716397409,7,1.2171432386273868,4.305637473061168,0.3845418969608769,0.788747738180817
78,1716416302,1716416308,6,1.349237079858809,3.3361363954127583,0.1989611888111789,0.9991707368453596
79,1716434302,1716434309,7,1.0079484942853063,3.105177012508504,0.3813170925873065,0.8893482486141892
80,1716431122,1716431130,8,1.2397756358550698,3.2749518117345056,0.419678580998036,0.4214835117685406
81,1716503302,1716503304,2,0.8191414243064097,3.6964825032037396,0.6743008981727608,0.5874222844421141
82,1716470962,1716470969,7,0.9690765061004378,4.0534020962702595,0.406786172324202,0.2876916910920038
83,1716530362,1716530364,2,0.9877078132200374,4.423681740826513,0.2745536137223816,0.1696563698701939
84,1716518962,1716518966,4,1.1966527223493892,3.684147239887145,0.43876286878143833,0.4790729092483209
85,1716564202,1716564203,1,0.5578296804923941,4.614186325859979,0.9577579143143938,0.7203453253575749
86,1716614542,1716614544,2,0.914463475127936,3.7952804082933014,0.9068319554235503,0.42741098664903
87,1716575122,1716575124,2,1.1658378648444776,4.039637336618627,0.22212252231171858,0.5348031568346027
88,1716638662,1716638663,1,1.1450718140043776,3.3373039688938206,0.15557873131590313,0.7767798658386721
89,1716686302,1716686312,10,1.0785293265848024,4.045385675115273,0.10869831395613543,0.7396936303010753
90,1716701182,1716701184,2,0.8024298693331922,3.666674322554977,0.9069887587929713,0.8237383564350422
91,1716636382,1716636386,4,1.4181612869220817,3.3922598499942387,0.8994768837880445,0.44210645528356995
92,1716780022,1716780026,4,1.3825090453614373,3.322674495768352,0.4619374886370702,0.26155983577128034
93,1716830842,1716830850,8,0.9371543093712209,3.838100926499726,0.8856287413759377,0.854333481721329
94,1716877342,1716877352,10,0.6889505020884605,4.914789554149939,0.11012905996515646,0.7313925290315413
95,1716883582,1716883588,6,1.2256520421162502,4.557906511039814,0.18019087600762201,0.10212379383051605
96,1716956362,1716956367,5,0.5130422996430553,3.9528746352410544,0.826845018280564,0.260795880874618
97,1717016482,1717016485,3,1.4256986574369002,3.591106504889394,0.21807065150138655,0.4529291607906195
98,1717014262,1717014266,4,1.0320171555280573,4.633934866278597,0.1913367644798119,0.8702920058936753
99,1717110922,1717110932,10,0.9643461054470293,4.726278899497627,0.18443266665879904,0.997012594823877
100,1717166242,1717166249,7,0.8532413369843196,3.174350498587918,0.17028229805294703,0.14890767298292776
101,1717251922,1717251930,8,0.8893138443318505,3.633295013802633,0.34325002371837177,0.9188135339114032
102,1717272742,1717272747,5,1.0820179599938982,4.128117008956207,0.9797089073349731,0.6062348594455335
103,1717373122,1717373132,10,0.8880161967958009,3.9529047204680663,0.7382535534053083,0.3096395599061679
104,1717445662,1717445668,6,0.5509521786921479,4.542211661248917,0.9002213326163291,0.9623470264815219
105,1717416802,1717416809,7,0.5288856749156972,4.887502388508762,0.24428225395680817,0.9502273916906632
106,1717479022,1717479032,10,1.4037155351220227,4.677735891123077,0.9557041375762624,0.13998135323065117
107,1717446802,1717446808,6,0.6759088334340974,3.880680580290523,0.2564133031984335,0.8282167712118136
108,1717527322,1717527328,6,1.3771578555407358,3.450099946398952,0.9846076511693825,0.8473257500119961
109,1717585942,1717585951,9,0.6531209541036948,4.445381604498991,0.5321362090424656,0.7504434689846748
110,1717655122,1717655128,6,0.7403512741442284,4.837087310886933,0.18123896400351697,0.8120716186113489
111,1717659322,1717659328,6,0.5542148836313847,3.3345803889230856,0.5699273332477932,0.5753313161081518
112,1717679962,1717679963,1,1.3317314785730772,3.8207201321094857,0.37845312476473514,0.7097183563192576
