id,start_time,end_time,duration,power,voltage,priority_t,priority_e
1,1713909427,1713909543,116,5.275024213365179,4.925095293687884,0.5210631076089312,0.14245993276793498
2,1713911287,1713911572,285,5.260491738714551,4.880237328761597,0.5022130318551237,0.8669310279826337
3,1714001527,1714001734,207,9.689035775583918,3.677278121559424,0.7595020676604828,0.1348525784533733
4,1714079527,1714079589,62,10.416359655898571,3.5573762999015033,0.6675774048016202,0.3042978530439898
5,1714179787,1714179895,108,19.721791547362464,4.120908779623621,0.2756603150299173,0.5389381734063464
6,1714175047,1714175077,30,11.697352685988047,3.9403705141228347,0.7354875553414606,0.360791175683258
7,1714205587,1714205627,40,14.823053093112975,4.652333769413492,0.4428904685039462,0.6993740951793364
8,1714266967,1714267075,108,15.430490145566083,3.7260074974789985,0.37785442542091374,0.6106079687861219
9,1714364587,1714364780,193,12.248949605809766,4.153475327120599,0.12416277428236125,0.767322964134356
10,1714359907,1714360041,134,11.532047283255077,4.110704663598952,0.7087577802575744,0.21660571206223678
11,1714321627,1714321891,264,5.017498653964555,4.540672185957997,0.26225578226947466,0.8850294919224213
12,1714394287,1714394462,175,17.970551012707993,4.3363182701558065,0.7083359787612559,0.8142024276133986
13,1714413127,1714413264,137,18.372375539281578,4.476385600498262,0.260460099496532,0.43468155866572133
14,1714426567,1714426831,264,5.511381137115499,3.8002473765865923,0.9621397360175528,0.2644623927892682
15,1714506847,1714506885,38,10.707184266203377,4.7163636722638165,0.427885340872069,0.37864313464657484
16,1714612807,1714613102,295,9.091009109660686,4.1176084795438115,0.598251427535964,0.8977077746220689
17,1714708687,1714708896,209,7.291116256314121,4.460338880511673,0.21665426178749314,0.6072531090338337
18,1714658587,1714658868,281,9.714501396187607,4.742211210728678,0.961833621932093,0.1534477538469367
19,1714727887,1714728124,237,14.987290703110817,3.3141160470612885,0.5664947903671254,0.17141244594202004
20,1714760227,1714760411,184,14.92418281395058,3.4105878931027758,0.5618534948106657,0.5521217409618866
21,1714754407,1714754471,64,16.45544690273379,4.773409066925581,0.8150276119065133,0.477318334057966
22,1714875727,1714875921,194,10.788962057406426,4.191541719405205,0.9771594061017991,0.8324882538238217
