id,start_time,end_time,duration,power,voltage,priority_t,priority_e
1,1713856398,1713857419,1021,1.3746650436331982,4.027845065407025,0.9305502347913093,0.10127797041345088
2,1713859998,1713863473,3475,1.8974649764512153,4.498338477552903,0.8899873736887528,0.11098626210838652
3,1713863598,1713867198,3600,0.480685712074709,3.108274689707564,0.1,0.1
4,1713867198,1713870299,3101,2.3479653936958926,4.643348723291613,0.7482663276817547,0.7510353344444866
5,1713870798,1713871211,413,0.5565014149595828,3.3187819229442614,0.22050568093469253,0.5912966038002584
6,1713874398,1713877998,3600,0.3130642621361655,3.0323732516995547,0.1,0.1
7,1713877998,1713880395,2397,2.220887556501526,4.369607204691591,0.13632158372404674,0.40614348707212466
8,1713881598,1713882096,498,0.7915650842773059,3.5894988180579204,0.7065843405052067,0.3909920152150589
9,1713885198,1713887550,2352,2.181622713390412,4.488638815695024,0.7117972233453955,0.628166829356286
10,1713888798,1713892398,3600,0.38907328709676936,3.0961206798683385,0.1,0.1
11,1713892398,1713895998,3600,0.385980011458662,3.0510890260978525,0.1,0.1
12,1713895998,1713899298,3300,1.8358952221377343,4.39355319530055,0.368654691939871,0.34074902473413493
13,1713899598,1713902589,2991,1.6252382357897726,4.331833892546173,0.6900547287772322,0.4937437094742242
14,1713903198,1713906798,3600,0.4079528434646913,3.1263773626755835,0.1,0.1
15,1713906798,1713910398,3600,0.15097733244177555,3.02191861879233,0.1,0.1
16,1713910398,1713910512,114,0.8189593816421308,3.5134915008530716,0.37304772763137917,0.41013802102411245
17,1713913998,1713917598,3600,0.3462319873080002,3.152910846712726,0.1,0.1
18,1713917598,1713919928,2330,1.761424249206735,4.53318204717134,0.38553789939950855,0.352968272152981
19,1713921198,1713924798,3600,0.45492313465096634,3.1408070621175965,0.1,0.1
20,1713924798,1713928398,3600,0.33105812795456013,3.022692699728625,0.1,0.1
21,1713928398,1713931111,2713,2.1741612754638084,4.549982631574075,0.7756951791548458,0.8745188794901047
22,1713931998,1713932254,256,0.6596802348360382,3.6811801764005994,0.8065246009211013,0.12067825509083224
23,1713935598,1713939198,3600,0.28594381766011084,3.01724025278786,0.1,0.1
24,1713939198,1713942010,2812,1.5896665615981687,4.518858044892394,0.7767223899189885,0.7296659248796408
25,1713942798,1713943473,675,1.3778673264021941,4.185847395122871,0.2133521411516326,0.6044929116583004
26,1713946398,1713948741,2343,2.1731582449716624,4.663121658209638,0.10842360029405869,0.2262114444863974
27,1713949998,1713953598,3600,0.1325803290080998,3.1604436070810635,0.1,0.1
28,1713953598,1713955386,1788,1.0138208863566456,3.93769688621993,0.4240844197575223,0.9348179348068381
29,1713957198,1713960798,3600,0.1957227730554091,3.0533062015739616,0.1,0.1
30,1713960798,1713962037,1239,1.0887368331549392,4.022186075485099,0.663748515223178,0.7341949804056197
31,1713964398,1713967998,3600,0.2158630116535013,3.126739891377318,0.1,0.1
32,1713967998,1713968797,799,1.1370521778529765,4.137828319581347,0.42182717533433256,0.9648801904158771
33,1713971598,1713974300,2702,2.152573610157619,4.4302537178656705,0.1345888668489696,0.8226767337349086
34,1713975198,1713975347,149,0.9776026380561175,3.3295547192154595,0.5811564493573125,0.43730064485504927
